Transaction ID,Total Spent,Location,Transaction Date,Province,Item,Location_missing_flag,Province_missing_flag
TXN_6985171,7.0,In-store,2023-03-22,British Columbia,Coffee,0,0
TXN_2607528,8.0,In-store,2023-03-30,Manitoba,Donut,1,0
TXN_6952136,15.0,Takeaway,2023-10-09,British Columbia,Tea,0,0
TXN_6004550,6.0,In-store,2023-09-07,Saskatchewan,Tea,0,0
TXN_9999985,8.0,In-store,2023-12-01,Newfoundland and Labrador,Sandwich,0,0
TXN_6414622,16.0,In-store,2023-05-17,Saskatchewan,Sandwich,0,0
TXN_7399595,3.5,In-store,2023-04-13,Newfoundland and Labrador,Coffee,0,0
TXN_5037358,8.0,Takeaway,2023-06-08,Manitoba,Sandwich,0,0
TXN_4046621,18.0,In-store,2023-04-18,British Columbia,Salad,0,0
TXN_9388424,3.5,Takeaway,2023-02-08,British Columbia,Coffee,0,0
TXN_3727761,3.0,In-store,2023-04-18,Manitoba,Tea,0,0
TXN_4217919,7.0,Takeaway,2023-11-07,Saskatchewan,Coffee,1,0
TXN_1911376,14.0,Takeaway,2023-02-03,Newfoundland and Labrador,Coffee,0,0
TXN_9492299,3.0,In-store,2023-09-04,Manitoba,Tea,0,0
TXN_5709686,8.0,In-store,2023-08-15,Newfoundland and Labrador,Sandwich,0,0
TXN_4045313,14.0,Takeaway,2023-11-14,Manitoba,Coffee,0,0
TXN_5063462,2.5,In-store,2023-07-04,British Columbia,Cookie,0,0
TXN_7545494,10.0,In-store,2023-09-23,Newfoundland and Labrador,Refresher,0,1
TXN_9076803,10.0,Takeaway,2023-12-25,Newfoundland and Labrador,Refresher,0,0
TXN_3671380,9.0,Takeaway,2023-03-06,Manitoba,Salad,0,0
TXN_2136666,7.0,In-store,2023-01-03,Saskatchewan,Coffee,1,0
TXN_6091326,10.5,In-store,2023-05-26,Manitoba,Coffee,0,0
TXN_7001983,4.5,In-store,2023-06-02,Manitoba,Juice,0,0
TXN_6405271,3.5,Takeaway,2023-03-14,British Columbia,Coffee,0,0
TXN_9798874,7.0,Takeaway,2023-12-10,British Columbia,Coffee,0,0
TXN_2147002,2.0,In-store,2023-03-02,British Columbia,Donut,0,0
TXN_4445183,7.0,In-store,2023-08-14,Manitoba,Coffee,0,0
TXN_9556067,10.0,In-store,2023-02-21,Newfoundland and Labrador,Cookie,0,0
TXN_8060058,10.0,Takeaway,2023-03-04,British Columbia,Cookie,0,1
TXN_8986934,4.5,In-store,2023-08-31,British Columbia,Juice,0,0
TXN_7488125,2.5,In-store,2023-11-26,Saskatchewan,Cookie,0,0
TXN_3001326,3.5,In-store,2023-11-09,Manitoba,Coffee,0,0
TXN_5004065,36.0,In-store,2023-06-26,Saskatchewan,Salad,0,0
TXN_7332287,3.0,In-store,2023-03-02,Saskatchewan,Tea,0,0
TXN_6180844,5.0,In-store,2023-06-27,British Columbia,Cookie,0,0
TXN_8760636,10.5,In-store,2023-05-25,Newfoundland and Labrador,Coffee,0,0
TXN_3384274,18.0,Takeaway,2023-06-09,Newfoundland and Labrador,Salad,0,0
TXN_5971187,7.0,Takeaway,2023-03-30,Saskatchewan,Coffee,0,0
TXN_1121192,7.0,Takeaway,2023-12-23,British Columbia,Coffee,0,0
TXN_4511485,7.0,In-store,2023-05-03,British Columbia,Coffee,0,0
TXN_4579897,4.0,In-store,2023-05-17,Newfoundland and Labrador,Donut,0,0
TXN_5451766,3.5,Takeaway,2023-01-09,Saskatchewan,Coffee,0,0
TXN_2472937,2.5,In-store,2023-01-25,British Columbia,Cookie,0,0
TXN_3018351,24.0,Takeaway,2023-08-14,Saskatchewan,Sandwich,0,0
TXN_1864557,9.0,In-store,2023-02-07,Newfoundland and Labrador,Tea,0,0
TXN_4668087,8.0,In-store,2023-02-06,Newfoundland and Labrador,Sandwich,0,0
TXN_5054335,3.0,In-store,2023-10-11,British Columbia,Tea,0,0
TXN_6944083,6.0,In-store,2023-03-22,Newfoundland and Labrador,Tea,0,0
TXN_5708764,5.0,Takeaway,2023-12-20,Newfoundland and Labrador,Cookie,0,0
TXN_3373609,4.5,In-store,2023-08-25,Saskatchewan,Juice,0,0
TXN_4209140,7.0,In-store,2023-06-17,Manitoba,Coffee,0,0
TXN_7535303,17.5,In-store,2023-02-14,British Columbia,Coffee,0,0
TXN_8837715,6.0,In-store,2023-06-19,British Columbia,Tea,0,0
TXN_1425408,4.0,In-store,2023-06-09,Manitoba,Donut,0,0
TXN_2157071,10.5,In-store,2023-01-12,Newfoundland and Labrador,Coffee,0,0
TXN_7552889,2.5,In-store,2023-08-12,Newfoundland and Labrador,Cookie,0,0
TXN_7820928,2.5,In-store,2023-01-17,Manitoba,Cookie,0,0
TXN_8413383,7.0,Takeaway,2023-12-20,Newfoundland and Labrador,Coffee,0,0
TXN_4265051,4.0,In-store,2023-11-22,Newfoundland and Labrador,Donut,0,0
TXN_2264074,3.0,In-store,2023-11-15,British Columbia,Tea,0,0
TXN_9270143,2.0,Takeaway,2023-11-20,British Columbia,Donut,0,0
TXN_5889549,20.0,In-store,2023-07-12,British Columbia,Refresher,0,0
TXN_1998069,3.5,Takeaway,2023-04-30,British Columbia,Coffee,0,0
TXN_8227092,3.5,Takeaway,2023-06-13,British Columbia,Coffee,1,0
TXN_1458273,7.0,Takeaway,2023-02-27,Manitoba,Coffee,0,0
TXN_2159953,7.0,Takeaway,2023-02-08,Newfoundland and Labrador,Coffee,1,0
TXN_2730088,16.0,Takeaway,2023-10-12,Newfoundland and Labrador,Sandwich,0,0
TXN_6320810,15.0,In-store,2023-10-15,Newfoundland and Labrador,Tea,0,0
TXN_5394019,15.0,In-store,2023-08-24,British Columbia,Refresher,0,0
TXN_1967158,3.0,Takeaway,2023-09-14,Saskatchewan,Tea,0,0
TXN_4885378,9.0,In-store,2023-06-12,Manitoba,Tea,0,0
TXN_8391766,7.5,In-store,2023-07-27,Saskatchewan,Cookie,0,0
TXN_5612378,7.0,Takeaway,2023-03-01,Manitoba,Coffee,0,0
TXN_5553045,4.0,In-store,2023-05-25,Newfoundland and Labrador,Donut,0,1
TXN_8160225,16.0,In-store,2023-06-23,Newfoundland and Labrador,Sandwich,0,0
TXN_3281664,16.0,In-store,2023-07-18,British Columbia,Sandwich,0,0
TXN_7240547,7.5,Takeaway,2023-02-15,British Columbia,Cookie,0,0
TXN_1818010,3.0,Takeaway,2023-08-10,Manitoba,Tea,0,0
TXN_1616811,9.0,Takeaway,2023-12-06,Manitoba,Salad,0,0
TXN_6627281,4.5,In-store,2023-06-15,British Columbia,Juice,0,0
TXN_3724080,10.5,In-store,2023-11-15,Newfoundland and Labrador,Coffee,0,0
TXN_6479944,7.0,Takeaway,2023-04-27,Manitoba,Coffee,0,0
TXN_2050670,7.0,Takeaway,2023-03-13,Manitoba,Coffee,0,0
TXN_4253901,6.0,In-store,2023-07-24,Saskatchewan,Donut,0,0
TXN_8759443,16.0,In-store,2023-10-04,Newfoundland and Labrador,Sandwich,0,0
TXN_6485333,14.0,In-store,2023-11-16,British Columbia,Coffee,0,1
TXN_5661946,4.5,Takeaway,2023-04-05,British Columbia,Juice,0,0
TXN_1195745,7.0,Takeaway,2023-01-11,British Columbia,Coffee,0,0
TXN_6237093,7.0,In-store,2023-03-29,British Columbia,Coffee,0,0
TXN_8649309,3.5,Takeaway,2023-06-09,Newfoundland and Labrador,Coffee,1,0
TXN_1314368,3.5,In-store,2023-11-06,Manitoba,Coffee,0,0
TXN_3652697,4.5,Takeaway,2023-08-30,Newfoundland and Labrador,Juice,0,0
TXN_4520774,6.0,Takeaway,2023-01-02,Newfoundland and Labrador,Donut,1,0
TXN_5252243,6.0,In-store,2023-08-21,Saskatchewan,Tea,0,0
TXN_2238897,9.0,In-store,2023-03-18,British Columbia,Juice,0,0
TXN_8839579,18.0,In-store,2023-04-13,Manitoba,Salad,0,0
TXN_5980904,36.0,Takeaway,2023-04-16,Newfoundland and Labrador,Salad,0,0
TXN_4900335,2.0,In-store,2023-11-13,British Columbia,Donut,0,0
TXN_1400197,6.0,Takeaway,2023-12-25,Saskatchewan,Tea,0,0
TXN_6377356,3.0,In-store,2023-02-10,British Columbia,Tea,0,0
TXN_5504769,7.0,In-store,2023-11-14,British Columbia,Coffee,0,0
TXN_3327937,32.0,Takeaway,2023-07-27,British Columbia,Sandwich,0,0
TXN_8365950,45.0,Takeaway,2023-01-03,Saskatchewan,Salad,0,0
TXN_6120722,2.5,Takeaway,2023-07-07,British Columbia,Cookie,0,0
TXN_1444320,4.5,Takeaway,2023-01-12,Saskatchewan,Juice,0,0
TXN_4796708,3.0,In-store,2023-05-02,Saskatchewan,Tea,0,0
TXN_7726936,9.0,In-store,2023-07-02,Newfoundland and Labrador,Salad,0,0
TXN_3599791,16.0,Takeaway,2023-10-27,Newfoundland and Labrador,Sandwich,1,0
TXN_8246821,18.0,In-store,2023-07-30,Saskatchewan,Salad,0,0
TXN_4208429,24.0,In-store,2023-12-18,Newfoundland and Labrador,Sandwich,0,0
TXN_5715004,7.0,Takeaway,2023-02-28,Manitoba,Coffee,0,0
TXN_1923164,3.5,Takeaway,2023-07-21,Saskatchewan,Coffee,0,0
TXN_1240164,15.0,In-store,2023-04-03,Manitoba,Refresher,1,0
TXN_5292426,10.5,In-store,2023-07-26,British Columbia,Coffee,0,0
TXN_2745262,6.0,Takeaway,2023-11-28,Manitoba,Tea,0,1
TXN_3534124,8.0,In-store,2023-08-01,British Columbia,Donut,1,0
TXN_3586966,9.0,Takeaway,2023-01-24,Manitoba,Tea,0,0
TXN_9587862,5.0,In-store,2023-01-04,Manitoba,Cookie,1,0
TXN_2903377,32.0,In-store,2023-01-20,Newfoundland and Labrador,Sandwich,0,0
TXN_8695283,9.0,Takeaway,2023-04-06,British Columbia,Juice,0,0
TXN_8576136,6.0,Takeaway,2023-09-07,Manitoba,Tea,0,0
TXN_8030725,8.0,In-store,2023-09-19,Newfoundland and Labrador,Sandwich,0,0
TXN_4120733,15.0,In-store,2023-08-31,British Columbia,Refresher,1,0
TXN_2611398,5.0,Takeaway,2023-05-11,Newfoundland and Labrador,Refresher,0,0
TXN_2356825,10.0,Takeaway,2023-08-13,Newfoundland and Labrador,Refresher,0,0
TXN_2686722,5.0,In-store,2023-03-28,Manitoba,Cookie,0,0
TXN_6944120,7.0,In-store,2023-02-10,Saskatchewan,Coffee,0,0
TXN_8379736,7.0,Takeaway,2023-11-22,Newfoundland and Labrador,Coffee,1,0
TXN_3191014,18.0,In-store,2023-09-18,Saskatchewan,Salad,0,0
TXN_1981669,9.0,In-store,2023-10-30,British Columbia,Salad,0,0
TXN_7334380,24.0,In-store,2023-01-10,Newfoundland and Labrador,Sandwich,0,0
TXN_5958325,7.0,In-store,2023-09-27,British Columbia,Coffee,0,0
TXN_5454100,24.0,Takeaway,2023-04-03,British Columbia,Sandwich,0,0
TXN_5958005,3.5,Takeaway,2023-12-16,Newfoundland and Labrador,Coffee,0,0
TXN_9885446,4.0,Takeaway,2023-05-13,British Columbia,Donut,0,0
TXN_6862796,6.0,Takeaway,2023-11-09,Saskatchewan,Tea,0,0
TXN_7022321,4.5,In-store,2023-10-11,Manitoba,Juice,0,0
TXN_9723498,10.5,In-store,2023-04-18,Newfoundland and Labrador,Coffee,0,0
TXN_7482054,2.0,In-store,2023-11-30,British Columbia,Donut,0,0
TXN_5667051,6.0,Takeaway,2023-10-12,Manitoba,Tea,0,0
TXN_7785545,16.0,In-store,2023-09-02,British Columbia,Sandwich,0,0
TXN_3673554,16.0,In-store,2023-07-25,British Columbia,Sandwich,0,0
TXN_4243748,10.0,In-store,2023-08-04,British Columbia,Refresher,0,0
TXN_5759584,3.5,Takeaway,2023-02-08,British Columbia,Coffee,0,0
TXN_4348797,6.0,Takeaway,2023-06-27,Newfoundland and Labrador,Tea,0,0
TXN_8406708,2.5,In-store,2023-10-21,Manitoba,Cookie,1,0
TXN_5674083,6.0,Takeaway,2023-05-09,Manitoba,Tea,1,0
TXN_1830309,3.5,Takeaway,2023-06-06,Manitoba,Coffee,0,0
TXN_9622453,4.0,In-store,2023-04-24,Newfoundland and Labrador,Donut,0,0
TXN_5666058,16.0,In-store,2023-10-16,Saskatchewan,Sandwich,1,0
TXN_1191082,10.5,In-store,2023-02-22,Saskatchewan,Coffee,0,0
TXN_3380387,7.0,Takeaway,2023-12-27,British Columbia,Coffee,0,0
TXN_7029904,4.5,In-store,2023-08-08,Manitoba,Juice,0,0
TXN_8362578,16.0,In-store,2023-07-11,British Columbia,Sandwich,0,0
TXN_8669922,7.0,In-store,2023-03-14,Saskatchewan,Coffee,0,0
TXN_2152185,3.0,Takeaway,2023-06-08,British Columbia,Tea,0,0
TXN_2304638,8.0,Takeaway,2023-11-20,Saskatchewan,Sandwich,0,0
TXN_3302127,7.0,In-store,2023-04-12,British Columbia,Coffee,0,0
TXN_9712513,9.0,In-store,2023-04-12,Manitoba,Salad,0,0
TXN_2652582,8.0,Takeaway,2023-10-06,Manitoba,Sandwich,0,0
TXN_4477338,3.0,Takeaway,2023-11-27,British Columbia,Tea,1,0
TXN_8284672,4.5,Takeaway,2023-11-06,British Columbia,Juice,0,0
TXN_4818305,2.0,Takeaway,2023-08-01,British Columbia,Donut,0,0
TXN_6752688,7.0,Takeaway,2023-03-17,Saskatchewan,Coffee,0,1
TXN_1815477,8.0,In-store,2023-05-23,Saskatchewan,Sandwich,0,1
TXN_4258362,2.0,In-store,2023-11-01,Manitoba,Donut,0,0
TXN_6618629,3.0,In-store,2023-10-18,Manitoba,Tea,0,0
TXN_7419536,6.0,Takeaway,2023-04-20,Manitoba,Tea,0,0
TXN_5635569,9.0,In-store,2023-09-22,Manitoba,Tea,0,0
TXN_9544014,5.0,In-store,2023-10-31,Manitoba,Cookie,0,0
TXN_3174228,3.0,In-store,2023-11-22,Newfoundland and Labrador,Tea,0,1
TXN_5763738,3.0,In-store,2023-01-21,Newfoundland and Labrador,Tea,0,0
TXN_8857011,3.0,In-store,2023-10-17,British Columbia,Tea,0,0
TXN_9222551,3.5,In-store,2023-02-21,British Columbia,Coffee,1,0
TXN_4343463,7.0,Takeaway,2023-10-18,British Columbia,Coffee,0,0
TXN_7994848,3.0,In-store,2023-05-26,Manitoba,Tea,0,0
TXN_2738361,8.0,In-store,2023-12-11,Manitoba,Donut,1,0
TXN_8864804,7.5,Takeaway,2023-09-20,British Columbia,Cookie,0,0
TXN_4795209,5.0,In-store,2023-06-21,Manitoba,Refresher,0,0
TXN_9535529,7.5,In-store,2023-12-28,Saskatchewan,Cookie,0,0
TXN_1392700,15.0,Takeaway,2023-04-28,Saskatchewan,Refresher,0,0
TXN_5082765,20.0,Takeaway,2023-08-08,Saskatchewan,Refresher,0,0
TXN_4964376,4.0,In-store,2023-01-09,Manitoba,Donut,0,1
TXN_3332804,6.0,Takeaway,2023-02-18,Manitoba,Donut,0,1
TXN_2067883,3.5,Takeaway,2023-10-20,British Columbia,Coffee,0,0
TXN_2638109,2.5,Takeaway,2023-03-01,Saskatchewan,Cookie,0,0
TXN_3792935,2.0,In-store,2023-12-11,Manitoba,Donut,0,0
TXN_3191460,32.0,In-store,2023-06-13,Newfoundland and Labrador,Sandwich,0,0
TXN_2500086,9.0,In-store,2023-08-30,British Columbia,Salad,0,0
TXN_4560914,8.0,Takeaway,2023-08-14,British Columbia,Sandwich,0,0
TXN_6850601,8.0,In-store,2023-05-29,Saskatchewan,Donut,0,0
TXN_1670122,3.0,In-store,2023-10-20,British Columbia,Tea,0,0
TXN_5907262,27.0,In-store,2023-06-09,British Columbia,Salad,0,0
TXN_3458980,13.5,In-store,2023-09-11,Newfoundland and Labrador,Juice,0,0
TXN_3254011,9.0,In-store,2023-11-16,British Columbia,Salad,0,0
TXN_8319989,4.5,In-store,2023-06-16,Manitoba,Juice,0,0
TXN_1513694,7.0,In-store,2023-10-07,British Columbia,Coffee,0,0
TXN_9032980,22.5,In-store,2023-01-19,British Columbia,Juice,0,0
TXN_8384566,10.5,In-store,2023-04-12,British Columbia,Coffee,0,0
TXN_6566026,9.0,In-store,2023-02-05,British Columbia,Salad,0,0
TXN_2765967,3.5,Takeaway,2023-12-19,British Columbia,Coffee,0,0
TXN_8746662,24.0,In-store,2023-11-12,Saskatchewan,Sandwich,0,0
TXN_3745878,8.0,Takeaway,2023-01-05,Newfoundland and Labrador,Sandwich,0,0
TXN_9945922,2.0,In-store,2023-06-09,British Columbia,Donut,0,0
TXN_3816688,27.0,Takeaway,2023-08-18,British Columbia,Salad,0,0
TXN_6582405,4.0,In-store,2023-03-08,Saskatchewan,Donut,0,0
TXN_8491181,3.5,Takeaway,2023-02-27,Saskatchewan,Coffee,1,0
TXN_2042461,24.0,In-store,2023-11-22,Manitoba,Sandwich,0,0
TXN_8642871,6.0,In-store,2023-06-21,Manitoba,Tea,0,0
TXN_2223237,5.0,In-store,2023-10-13,Manitoba,Cookie,0,0
TXN_4160478,7.0,In-store,2023-05-30,British Columbia,Coffee,0,0
TXN_1197519,4.0,In-store,2023-11-07,Newfoundland and Labrador,Donut,0,0
TXN_5344860,4.0,In-store,2023-06-07,British Columbia,Donut,0,0
TXN_7693141,10.5,In-store,2023-01-12,British Columbia,Coffee,0,0
TXN_5535975,4.0,Takeaway,2023-05-24,Saskatchewan,Donut,0,0
TXN_7316955,16.0,In-store,2023-10-06,Saskatchewan,Sandwich,0,1
TXN_7051278,10.0,In-store,2023-04-14,Newfoundland and Labrador,Refresher,0,0
TXN_5904020,18.0,In-store,2023-05-29,Newfoundland and Labrador,Salad,0,0
TXN_9631175,2.5,Takeaway,2023-09-29,British Columbia,Cookie,0,0
TXN_4979328,8.0,In-store,2023-08-14,Saskatchewan,Sandwich,0,0
TXN_6716125,6.0,In-store,2023-10-19,Manitoba,Tea,0,0
TXN_3951097,7.0,In-store,2023-04-24,British Columbia,Coffee,0,0
TXN_5491524,3.0,Takeaway,2023-12-27,Saskatchewan,Tea,0,0
TXN_2427981,27.0,Takeaway,2023-09-06,Saskatchewan,Salad,0,0
TXN_3502426,3.0,In-store,2023-04-11,Saskatchewan,Tea,0,0
TXN_4509424,4.0,In-store,2023-10-18,Newfoundland and Labrador,Donut,0,0
TXN_2010220,6.0,Takeaway,2023-06-07,British Columbia,Tea,0,0
TXN_6668389,3.5,In-store,2023-01-14,Saskatchewan,Coffee,0,0
TXN_1350521,3.5,In-store,2023-06-12,British Columbia,Coffee,0,1
TXN_3718535,8.0,In-store,2023-05-10,British Columbia,Sandwich,0,0
TXN_8129704,2.0,In-store,2023-09-27,Newfoundland and Labrador,Donut,0,0
TXN_7089321,2.0,In-store,2023-01-25,British Columbia,Donut,0,0
TXN_5986712,4.0,Takeaway,2023-01-25,Saskatchewan,Donut,0,0
TXN_6965827,9.0,In-store,2023-06-22,Newfoundland and Labrador,Juice,0,0
TXN_2718710,5.0,In-store,2023-10-15,Manitoba,Cookie,0,0
TXN_7051465,13.5,In-store,2023-06-09,British Columbia,Juice,0,0
TXN_3659371,4.0,In-store,2023-09-11,British Columbia,Donut,0,0
TXN_6850048,3.0,In-store,2023-05-31,British Columbia,Tea,0,0
TXN_7324285,5.0,Takeaway,2023-09-23,Manitoba,Refresher,0,0
TXN_3602981,3.5,Takeaway,2023-03-24,British Columbia,Coffee,0,0
TXN_1950276,14.0,In-store,2023-05-29,Manitoba,Coffee,0,0
TXN_4983403,9.0,Takeaway,2023-09-20,British Columbia,Tea,0,0
TXN_2415562,8.0,In-store,2023-09-30,British Columbia,Sandwich,0,0
TXN_7297076,7.0,In-store,2023-11-04,Manitoba,Coffee,0,0
TXN_9606792,36.0,In-store,2023-06-27,Saskatchewan,Salad,0,0
TXN_5866061,24.0,In-store,2023-04-26,Newfoundland and Labrador,Sandwich,0,0
TXN_8959105,4.0,Takeaway,2023-09-13,British Columbia,Donut,0,0
TXN_6921942,3.0,In-store,2023-01-14,British Columbia,Tea,0,0
TXN_8669951,8.0,Takeaway,2023-08-07,Newfoundland and Labrador,Sandwich,0,0
TXN_7420122,10.5,In-store,2023-08-18,British Columbia,Coffee,0,0
TXN_5476544,10.5,Takeaway,2023-05-18,Newfoundland and Labrador,Coffee,0,0
TXN_4173313,6.0,Takeaway,2023-03-06,Manitoba,Tea,0,0
TXN_5688242,9.0,In-store,2023-08-30,British Columbia,Salad,0,0
TXN_5491722,24.0,Takeaway,2023-07-07,Newfoundland and Labrador,Sandwich,0,0
TXN_7376261,8.0,In-store,2023-04-27,Newfoundland and Labrador,Sandwich,0,0
TXN_6110783,8.0,In-store,2023-08-09,Saskatchewan,Sandwich,0,0
TXN_9647686,7.0,In-store,2023-01-17,Manitoba,Coffee,0,0
TXN_8781804,3.5,In-store,2023-02-17,British Columbia,Coffee,0,0
TXN_5884233,5.0,Takeaway,2023-07-19,Manitoba,Refresher,1,0
TXN_8904995,8.0,Takeaway,2023-03-10,British Columbia,Sandwich,0,0
TXN_7265989,10.0,In-store,2023-03-28,Newfoundland and Labrador,Cookie,0,0
TXN_1920938,9.0,In-store,2023-11-29,British Columbia,Tea,0,0
TXN_1235771,2.5,In-store,2023-03-28,Manitoba,Cookie,0,0
TXN_6951142,7.5,In-store,2023-06-01,Manitoba,Cookie,0,0
TXN_8384719,7.0,Takeaway,2023-11-10,Manitoba,Coffee,0,0
TXN_4477594,5.0,In-store,2023-08-16,British Columbia,Refresher,0,0
TXN_3564453,9.0,In-store,2023-09-18,British Columbia,Tea,0,0
TXN_1481543,7.0,In-store,2023-12-18,Manitoba,Coffee,1,0
TXN_4345864,10.5,Takeaway,2023-05-18,Newfoundland and Labrador,Coffee,0,0
TXN_7054796,5.0,Takeaway,2023-04-29,Saskatchewan,Cookie,0,0
TXN_4698737,5.0,In-store,2023-09-15,Manitoba,Cookie,0,0
TXN_1794933,9.0,Takeaway,2023-08-14,Saskatchewan,Salad,0,0
TXN_9504188,4.5,In-store,2023-09-28,Saskatchewan,Juice,0,0
TXN_5743735,4.0,In-store,2023-07-02,British Columbia,Donut,1,0
TXN_9222867,32.0,In-store,2023-08-01,British Columbia,Sandwich,0,0
TXN_9349233,5.0,Takeaway,2023-06-23,Newfoundland and Labrador,Cookie,0,0
TXN_1209001,5.0,Takeaway,2023-01-18,Newfoundland and Labrador,Refresher,0,1
TXN_5549463,3.0,In-store,2023-05-15,British Columbia,Tea,0,0
TXN_7441242,15.0,In-store,2023-08-12,British Columbia,Refresher,1,0
TXN_3086929,3.5,In-store,2023-10-12,Newfoundland and Labrador,Coffee,0,0
TXN_7483296,2.5,In-store,2023-09-15,Saskatchewan,Cookie,0,0
TXN_8384702,24.0,Takeaway,2023-03-29,Newfoundland and Labrador,Sandwich,0,0
TXN_1489503,36.0,Takeaway,2023-10-05,British Columbia,Salad,0,1
TXN_1368014,10.5,In-store,2023-01-03,British Columbia,Coffee,0,0
TXN_2060685,3.5,Takeaway,2023-01-19,Saskatchewan,Coffee,0,0
TXN_7915490,3.5,Takeaway,2023-04-21,British Columbia,Coffee,0,0
TXN_2005747,7.5,In-store,2023-07-05,British Columbia,Cookie,0,0
TXN_6042930,32.0,In-store,2023-05-09,British Columbia,Sandwich,0,0
TXN_7687783,22.5,In-store,2023-04-14,British Columbia,Juice,0,0
TXN_8124850,6.0,Takeaway,2023-01-10,Newfoundland and Labrador,Tea,0,0
TXN_5714033,10.5,In-store,2023-03-07,Saskatchewan,Coffee,0,0
TXN_4482462,3.5,In-store,2023-01-13,British Columbia,Coffee,1,0
TXN_2430617,3.5,In-store,2023-11-10,Saskatchewan,Coffee,0,0
TXN_4125445,4.5,In-store,2023-07-28,Saskatchewan,Juice,0,0
TXN_2537266,12.5,Takeaway,2023-01-20,Newfoundland and Labrador,Cookie,0,0
TXN_5977851,5.0,Takeaway,2023-04-11,Newfoundland and Labrador,Refresher,0,0
TXN_5375150,3.0,In-store,2023-04-21,British Columbia,Tea,0,0
TXN_6363607,14.0,In-store,2023-08-15,Newfoundland and Labrador,Coffee,0,0
TXN_3037335,3.0,In-store,2023-08-18,British Columbia,Tea,0,0
TXN_1998659,2.0,Takeaway,2023-12-25,British Columbia,Donut,0,0
TXN_5899292,15.0,Takeaway,2023-02-07,British Columbia,Refresher,0,0
TXN_3517477,10.5,Takeaway,2023-01-20,British Columbia,Coffee,0,0
TXN_3940980,7.0,In-store,2023-08-17,Newfoundland and Labrador,Coffee,0,0
TXN_4029680,32.0,In-store,2023-02-24,Saskatchewan,Sandwich,0,0
TXN_7299396,8.0,Takeaway,2023-09-11,Saskatchewan,Sandwich,0,0
TXN_6922335,12.0,Takeaway,2023-06-08,Newfoundland and Labrador,Tea,0,0
TXN_2621824,7.5,Takeaway,2023-11-01,Manitoba,Cookie,1,0
TXN_7637542,3.5,In-store,2023-07-30,British Columbia,Coffee,0,0
TXN_7097261,13.5,In-store,2023-04-19,Saskatchewan,Juice,0,0
TXN_3261069,3.5,In-store,2023-11-10,Newfoundland and Labrador,Coffee,0,0
TXN_6558895,3.5,In-store,2023-12-22,Newfoundland and Labrador,Coffee,0,0
TXN_2202120,8.0,In-store,2023-06-22,Manitoba,Donut,0,0
TXN_5145187,3.5,In-store,2023-05-26,Newfoundland and Labrador,Coffee,0,0
TXN_7968550,2.0,Takeaway,2023-10-28,Newfoundland and Labrador,Donut,0,0
TXN_7318948,9.0,In-store,2023-07-17,British Columbia,Salad,0,0
TXN_1631536,8.0,In-store,2023-08-28,Saskatchewan,Sandwich,0,0
TXN_7881769,24.0,Takeaway,2023-05-04,British Columbia,Sandwich,0,0
TXN_4487543,12.0,In-store,2023-11-21,Manitoba,Tea,0,0
TXN_6602836,10.0,Takeaway,2023-04-28,Newfoundland and Labrador,Refresher,0,0
TXN_7866214,9.0,In-store,2023-07-11,Saskatchewan,Juice,0,0
TXN_1762788,3.5,In-store,2023-07-01,Newfoundland and Labrador,Coffee,0,0
TXN_7331433,3.0,Takeaway,2023-12-30,British Columbia,Tea,1,0
TXN_3299555,8.0,In-store,2023-02-05,British Columbia,Sandwich,0,0
TXN_5234049,7.0,Takeaway,2023-12-30,British Columbia,Coffee,0,0
TXN_3153970,4.0,In-store,2023-12-08,Newfoundland and Labrador,Donut,1,0
TXN_4496040,32.0,In-store,2023-06-12,Newfoundland and Labrador,Sandwich,0,0
TXN_8060380,10.5,In-store,2023-09-27,Saskatchewan,Coffee,0,0
TXN_2634456,7.0,In-store,2023-03-11,Newfoundland and Labrador,Coffee,0,0
TXN_6850516,2.5,In-store,2023-04-17,Saskatchewan,Cookie,0,0
TXN_6351442,9.0,In-store,2023-09-07,Saskatchewan,Tea,0,0
TXN_3431388,14.0,In-store,2023-01-07,Saskatchewan,Coffee,0,0
TXN_8253890,36.0,Takeaway,2023-06-09,Newfoundland and Labrador,Salad,0,0
TXN_3648038,2.5,In-store,2023-05-28,British Columbia,Cookie,0,0
TXN_7584139,6.0,In-store,2023-07-18,British Columbia,Tea,0,0
TXN_5570859,9.0,Takeaway,2023-05-22,British Columbia,Juice,0,0
TXN_9389414,8.0,Takeaway,2023-03-10,Newfoundland and Labrador,Sandwich,0,0
TXN_8192900,10.0,In-store,2023-08-06,Newfoundland and Labrador,Donut,0,0
TXN_6174042,3.0,Takeaway,2023-11-01,Manitoba,Tea,0,0
TXN_3341273,9.0,In-store,2023-06-10,Newfoundland and Labrador,Salad,0,0
TXN_3341273,7.0,Takeaway,2023-11-23,Manitoba,Coffee,0,0
TXN_3764663,2.0,In-store,2023-10-16,British Columbia,Donut,0,1
TXN_8023217,32.0,In-store,2023-03-02,Newfoundland and Labrador,Sandwich,0,0
TXN_6197045,16.0,In-store,2023-06-26,Manitoba,Sandwich,0,0
TXN_9372044,2.0,In-store,2023-11-26,Manitoba,Donut,0,0
TXN_1721895,4.0,In-store,2023-01-02,British Columbia,Donut,0,0
TXN_4911398,3.5,In-store,2023-05-05,British Columbia,Coffee,0,0
